posttyp;periodtyp;år;månad;datum;besöksmål;besökstyp;vuxen;barn;student;pensionär;medlem;rabatt;fri_vuxen;skola;skola_barn;konferens;grupp;total;belopp;intäktstyp;kommun;skolnivå;gruppkategori;betalkategori;betald;dagsrapport;notering
skolbesök;månad;2025;Maj;;kulturenilund;vbesok;;;;;;;;55;ja;;;;;;Lund;Årskurs 3;;nej;;;
skolbesök;månad;2025;Maj;;kulturenilund;vbesok;;;;;;;;4;ja;;;;;;Malmö;Årskurs 3;;nej;;;
skolbesök;månad;2025;Jun;;kulturenilund;vbesok;;;;;;;;27;ja;;;;;;Lund;Årskurs 3;;nej;;;
skolbesök;månad;2025;Jun;;kulturenilund;vbesok;;;;;;;;69;ja;;;;;;Staffanstorp;Årskurs 3;;nej;;;
skolbesök;månad;2025;Jul;;kulturenilund;vbesok;;;;;;;;2;ja;;;;;;Lund;Årskurs 3;;nej;;;
skolbesök;månad;2025;Jul;;kulturenilund;vbesok;;;;;;;;29;ja;;;;;;Staffanstorp;Årskurs 3;;nej;;;
skolbesök;månad;2025;Sep;;kulturenilund;vbesok;;;;;;;;169;ja;;;;;;Lund;Årskurs 3;;nej;;;
skolbesök;månad;2025;Okt;;kulturenilund;vbesok;;;;;;;;19;ja;;;;;;Kävlinge;Årskurs 3;;nej;;;
skolbesök;månad;2025;Okt;;kulturenilund;vbesok;;;;;;;;501;ja;;;;;;Lund;Årskurs 3;;nej;;;
skolbesök;månad;2025;Nov;;kulturenilund;vbesok;;;;;;;;12;ja;;;;;;Lund;Årskurs 3;;nej;;;
skolbesök;månad;2025;Nov;;kulturenilund;vbesok;;;;;;;;28;ja;;;;;;Malmö;Årskurs 3;;nej;;;
skolbesök;månad;2025;Dec;;kulturenilund;vbesok;;;;;;;;7;ja;;;;;;Lund;Årskurs 3;;nej;;;
skolbesök;månad;2026;Feb;;kulturenilund;vbesok;;;;;;;;11;ja;;;;;;Lund;Årskurs 3;;nej;;;
skolbesök;månad;2026;Mar;;kulturenilund;vbesok;;;;;;;;525;ja;;;;;;Lund;Årskurs 3;;nej;;;
skolbesök;månad;2026;Mar;;kulturenilund;vbesok;;;;;;;;120;ja;;;;;;Malmö;Årskurs 3;;nej;;;
skolbesök;månad;2026;Apr;;kulturenilund;vbesok;;;;;;;;9;ja;;;;;;Kävlinge;Årskurs 3;;nej;;;
skolbesök;månad;2026;Apr;;kulturenilund;vbesok;;;;;;;;31;ja;;;;;;Lund;Årskurs 3;;nej;;;
skolbesök;månad;2018;Nov;;kulturenilund;vbesok;;;;;;;;26;ja;;;;;;Kävlinge;Årskurs 4;;nej;;;
skolbesök;månad;2018;Nov;;kulturenilund;vbesok;;;;;;;;36;ja;;;;;;Lund;Årskurs 4;;nej;;;
skolbesök;månad;2018;Nov;;kulturenilund;vbesok;;;;;;;;46;ja;;;;;;Malmö;Årskurs 4;;nej;;;
skolbesök;månad;2018;Dec;;kulturenilund;vbesok;;;;;;;;37;ja;;;;;;Lund;Årskurs 4;;nej;;;
skolbesök;månad;2018;Dec;;kulturenilund;vbesok;;;;;;;;7;ja;;;;;;Malmö;Årskurs 4;;nej;;;
skolbesök;månad;2019;Feb;;kulturenilund;vbesok;;;;;;;;79;ja;;;;;;Höör;Årskurs 4;;nej;;;
skolbesök;månad;2019;Mar;;kulturenilund;vbesok;;;;;;;;34;ja;;;;;;Båstad;Årskurs 4;;nej;;;
skolbesök;månad;2019;Mar;;kulturenilund;vbesok;;;;;;;;24;ja;;;;;;Lund;Årskurs 4;;nej;;;
skolbesök;månad;2019;Apr;;kulturenilund;vbesok;;;;;;;;27;ja;;;;;;Lomma;Årskurs 4;;nej;;;
skolbesök;månad;2019;Apr;;kulturenilund;vbesok;;;;;;;;10;ja;;;;;;Lund;Årskurs 4;;nej;;;
skolbesök;månad;2019;Maj;;kulturenilund;vbesok;;;;;;;;42;ja;;;;;;Höör;Årskurs 4;;nej;;;
skolbesök;månad;2019;Maj;;kulturenilund;vbesok;;;;;;;;38;ja;;;;;;Lund;Årskurs 4;;nej;;;
skolbesök;månad;2019;Maj;;kulturenilund;vbesok;;;;;;;;51;ja;;;;;;Malmö;Årskurs 4;;nej;;;
skolbesök;månad;2019;Maj;;kulturenilund;vbesok;;;;;;;;9;ja;;;;;;Simrishamn;Årskurs 4;;nej;;;
skolbesök;månad;2019;Maj;;kulturenilund;vbesok;;;;;;;;40;ja;;;;;;Staffanstorp;Årskurs 4;;nej;;;
skolbesök;månad;2019;Jun;;kulturenilund;vbesok;;;;;;;;18;ja;;;;;;Höör;Årskurs 4;;nej;;;
skolbesök;månad;2019;Jun;;kulturenilund;vbesok;;;;;;;;125;ja;;;;;;Lund;Årskurs 4;;nej;;;
skolbesök;månad;2019;Jun;;kulturenilund;vbesok;;;;;;;;14;ja;;;;;;Malmö;Årskurs 4;;nej;;;
skolbesök;månad;2019;Aug;;kulturenilund;vbesok;;;;;;;;62;ja;;;;;;Lund;Årskurs 4;;nej;;;
skolbesök;månad;2019;Sep;;kulturenilund;vbesok;;;;;;;;29;ja;;;;;;Tomelilla;Årskurs 4;;nej;;;
skolbesök;månad;2019;Okt;;kulturenilund;vbesok;;;;;;;;10;ja;;;;;;Eslöv;Årskurs 4;;nej;;;
skolbesök;månad;2019;Okt;;kulturenilund;vbesok;;;;;;;;1;ja;;;;;;Lomma;Årskurs 4;;nej;;;
skolbesök;månad;2019;Okt;;kulturenilund;vbesok;;;;;;;;19;ja;;;;;;Malmö;Årskurs 4;;nej;;;
skolbesök;månad;2019;Nov;;kulturenilund;vbesok;;;;;;;;22;ja;;;;;;Landskrona;Årskurs 4;;nej;;;
skolbesök;månad;2020;Maj;;kulturenilund;vbesok;;;;;;;;1;ja;;;;;;Staffanstorp;Årskurs 4;;nej;;;
skolbesök;månad;2020;Jun;;kulturenilund;vbesok;;;;;;;;15;ja;;;;;;Lund;Årskurs 4;;nej;;;
skolbesök;månad;2020;Jul;;kulturenilund;vbesok;;;;;;;;2;ja;;;;;;Lund;Årskurs 4;;nej;;;
skolbesök;månad;2020;Okt;;kulturenilund;vbesok;;;;;;;;59;ja;;;;;;Lund;Årskurs 4;;nej;;;
skolbesök;månad;2021;Feb;;kulturenilund;vbesok;;;;;;;;26;ja;;;;;;Lund;Årskurs 4;;nej;;;
skolbesök;månad;2021;Apr;;kulturenilund;vbesok;;;;;;;;28;ja;;;;;;Lund;Årskurs 4;;nej;;;
skolbesök;månad;2021;Jun;;kulturenilund;vbesok;;;;;;;;1;ja;;;;;;Lund;Årskurs 4;;nej;;;
skolbesök;månad;2021;Jul;;kulturenilund;vbesok;;;;;;;;1;ja;;;;;;Lomma;Årskurs 4;;nej;;;
skolbesök;månad;2021;Jul;;kulturenilund;vbesok;;;;;;;;5;ja;;;;;;Lund;Årskurs 4;;nej;;;
skolbesök;månad;2021;Aug;;kulturenilund;vbesok;;;;;;;;4;ja;;;;;;Lund;Årskurs 4;;nej;;;
skolbesök;månad;2021;Okt;;kulturenilund;vbesok;;;;;;;;3;ja;;;;;;Lund;Årskurs 4;;nej;;;
skolbesök;månad;2021;Dec;;kulturenilund;vbesok;;;;;;;;106;ja;;;;;;Lund;Årskurs 4;;nej;;;
skolbesök;månad;2021;Dec;;kulturenilund;vbesok;;;;;;;;26;ja;;;;;;Malmö;Årskurs 4;;nej;;;
skolbesök;månad;2022;Mar;;kulturenilund;vbesok;;;;;;;;41;ja;;;;;;Lund;Årskurs 4;;nej;;;
skolbesök;månad;2022;Apr;;kulturenilund;vbesok;;;;;;;;94;ja;;;;;;Lund;Årskurs 4;;nej;;;
skolbesök;månad;2022;Apr;;kulturenilund;vbesok;;;;;;;;24;ja;;;;;;Ängelholm;Årskurs 4;;nej;;;
skolbesök;månad;2022;Maj;;kulturenilund;vbesok;;;;;;;;24;ja;;;;;;Båstad;Årskurs 4;;nej;;;
skolbesök;månad;2022;Maj;;kulturenilund;vbesok;;;;;;;;13;ja;;;;;;Höör;Årskurs 4;;nej;;;
skolbesök;månad;2022;Maj;;kulturenilund;vbesok;;;;;;;;42;ja;;;;;;Kristianstad;Årskurs 4;;nej;;;
skolbesök;månad;2022;Maj;;kulturenilund;vbesok;;;;;;;;2;ja;;;;;;Lund;Årskurs 4;;nej;;;
skolbesök;månad;2022;Maj;;kulturenilund;vbesok;;;;;;;;35;ja;;;;;;Malmö;Årskurs 4;;nej;;;
skolbesök;månad;2022;Jun;;kulturenilund;vbesok;;;;;;;;83;ja;;;;;;Lund;Årskurs 4;;nej;;;
skolbesök;månad;2022;Jun;;kulturenilund;vbesok;;;;;;;;5;ja;;;;;;Malmö;Årskurs 4;;nej;;;
skolbesök;månad;2022;Sep;;kulturenilund;vbesok;;;;;;;;59;ja;;;;;;Kristianstad;Årskurs 4;;nej;;;
skolbesök;månad;2023;Jan;;kulturenilund;vbesok;;;;;;;;24;ja;;;;;;Lomma;Årskurs 4;;nej;;;
skolbesök;månad;2023;Feb;;kulturenilund;vbesok;;;;;;;;27;ja;;;;;;Lomma;Årskurs 4;;nej;;;
skolbesök;månad;2023;Mar;;kulturenilund;vbesok;;;;;;;;10;ja;;;;;;Eslöv;Årskurs 4;;nej;;;
skolbesök;månad;2023;Apr;;kulturenilund;vbesok;;;;;;;;26;ja;;;;;;Malmö;Årskurs 4;;nej;;;
skolbesök;månad;2023;Maj;;kulturenilund;vbesok;;;;;;;;138;ja;;;;;;Lund;Årskurs 4;;nej;;;
skolbesök;månad;2023;Jun;;kulturenilund;vbesok;;;;;;;;1;ja;;;;;;Lund;Årskurs 4;;nej;;;
skolbesök;månad;2023;Aug;;kulturenilund;vbesok;;;;;;;;1;ja;;;;;;Bjuv;Årskurs 4;;nej;;;
skolbesök;månad;2023;Sep;;kulturenilund;vbesok;;;;;;;;11;ja;;;;;;Lund;Årskurs 4;;nej;;;
skolbesök;månad;2023;Okt;;kulturenilund;vbesok;;;;;;;;3;ja;;;;;;Lund;Årskurs 4;;nej;;;
skolbesök;månad;2023;Dec;;kulturenilund;vbesok;;;;;;;;23;ja;;;;;;Höör;Årskurs 4;;nej;;;
skolbesök;månad;2023;Dec;;kulturenilund;vbesok;;;;;;;;45;ja;;;;;;Lund;Årskurs 4;;nej;;;
skolbesök;månad;2024;Feb;;kulturenilund;vbesok;;;;;;;;88;ja;;;;;;Lund;Årskurs 4;;nej;;;
skolbesök;månad;2024;Mar;;kulturenilund;vbesok;;;;;;;;26;ja;;;;;;Lund;Årskurs 4;;nej;;;
skolbesök;månad;2024;Apr;;kulturenilund;vbesok;;;;;;;;5;ja;;;;;;Lund;Årskurs 4;;nej;;;
skolbesök;månad;2024;Maj;;kulturenilund;vbesok;;;;;;;;2;ja;;;;;;Lund;Årskurs 4;;nej;;;
skolbesök;månad;2024;Jun;;kulturenilund;vbesok;;;;;;;;48;ja;;;;;;Lund;Årskurs 4;;nej;;;
skolbesök;månad;2024;Okt;;kulturenilund;vbesok;;;;;;;;3;ja;;;;;;Lund;Årskurs 4;;nej;;;
skolbesök;månad;2024;Nov;;kulturenilund;vbesok;;;;;;;;67;ja;;;;;;Lund;Årskurs 4;;nej;;;
skolbesök;månad;2025;Feb;;kulturenilund;vbesok;;;;;;;;27;ja;;;;;;Lund;Årskurs 4;;nej;;;
skolbesök;månad;2025;Feb;;kulturenilund;vbesok;;;;;;;;11;ja;;;;;;Malmö;Årskurs 4;;nej;;;
skolbesök;månad;2025;Apr;;kulturenilund;vbesok;;;;;;;;27;ja;;;;;;Malmö;Årskurs 4;;nej;;;
skolbesök;månad;2025;Apr;;kulturenilund;vbesok;;;;;;;;16;ja;;;;;;Ängelholm;Årskurs 4;;nej;;;
skolbesök;månad;2025;Maj;;kulturenilund;vbesok;;;;;;;;24;ja;;;;;;Lund;Årskurs 4;;nej;;;
skolbesök;månad;2025;Maj;;kulturenilund;vbesok;;;;;;;;81;ja;;;;;;Malmö;Årskurs 4;;nej;;;
skolbesök;månad;2025;Maj;;kulturenilund;vbesok;;;;;;;;44;ja;;;;;;Övrigt;Årskurs 4;;nej;;;
skolbesök;månad;2025;Jul;;kulturenilund;vbesok;;;;;;;;5;ja;;;;;;Lund;Årskurs 4;;nej;;;
skolbesök;månad;2025;Jul;;kulturenilund;vbesok;;;;;;;;17;ja;;;;;;Staffanstorp;Årskurs 4;;nej;;;
skolbesök;månad;2025;Sep;;kulturenilund;vbesok;;;;;;;;33;ja;;;;;;Lund;Årskurs 4;;nej;;;
skolbesök;månad;2025;Okt;;kulturenilund;vbesok;;;;;;;;3;ja;;;;;;Lund;Årskurs 4;;nej;;;
skolbesök;månad;2025;Dec;;kulturenilund;vbesok;;;;;;;;5;ja;;;;;;Lund;Årskurs 4;;nej;;;
skolbesök;månad;2026;Mar;;kulturenilund;vbesok;;;;;;;;25;ja;;;;;;Lund;Årskurs 4;;nej;;;
skolbesök;månad;2026;Mar;;kulturenilund;vbesok;;;;;;;;13;ja;;;;;;Malmö;Årskurs 4;;nej;;;
skolbesök;månad;2026;Apr;;kulturenilund;vbesok;;;;;;;;17;ja;;;;;;Hörby;Årskurs 4;;nej;;;
skolbesök;månad;2026;Apr;;kulturenilund;vbesok;;;;;;;;26;ja;;;;;;Lomma;Årskurs 4;;nej;;;
skolbesök;månad;2026;Apr;;kulturenilund;vbesok;;;;;;;;49;ja;;;;;;Lund;Årskurs 4;;nej;;;
skolbesök;månad;2018;Nov;;kulturenilund;vbesok;;;;;;;;8;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2018;Dec;;kulturenilund;vbesok;;;;;;;;55;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2018;Dec;;kulturenilund;vbesok;;;;;;;;24;ja;;;;;;Malmö;Årskurs 5;;nej;;;
skolbesök;månad;2018;Dec;;kulturenilund;vbesok;;;;;;;;5;ja;;;;;;Övrigt;Årskurs 5;;nej;;;
skolbesök;månad;2019;Jan;;kulturenilund;vbesok;;;;;;;;1;ja;;;;;;Höör;Årskurs 5;;nej;;;
skolbesök;månad;2019;Feb;;kulturenilund;vbesok;;;;;;;;31;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2019;Mar;;kulturenilund;vbesok;;;;;;;;73;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2019;Mar;;kulturenilund;vbesok;;;;;;;;24;ja;;;;;;Malmö;Årskurs 5;;nej;;;
skolbesök;månad;2019;Apr;;kulturenilund;vbesok;;;;;;;;11;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2019;Maj;;kulturenilund;vbesok;;;;;;;;42;ja;;;;;;Burlöv;Årskurs 5;;nej;;;
skolbesök;månad;2019;Maj;;kulturenilund;vbesok;;;;;;;;2;ja;;;;;;Lomma;Årskurs 5;;nej;;;
skolbesök;månad;2019;Maj;;kulturenilund;vbesok;;;;;;;;125;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2019;Maj;;kulturenilund;vbesok;;;;;;;;28;ja;;;;;;Staffanstorp;Årskurs 5;;nej;;;
skolbesök;månad;2019;Aug;;kulturenilund;vbesok;;;;;;;;9;ja;;;;;;Lomma;Årskurs 5;;nej;;;
skolbesök;månad;2019;Aug;;kulturenilund;vbesok;;;;;;;;46;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2019;Aug;;kulturenilund;vbesok;;;;;;;;1;ja;;;;;;Malmö;Årskurs 5;;nej;;;
skolbesök;månad;2019;Sep;;kulturenilund;vbesok;;;;;;;;161;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2019;Sep;;kulturenilund;vbesok;;;;;;;;21;ja;;;;;;Svalöv;Årskurs 5;;nej;;;
skolbesök;månad;2019;Okt;;kulturenilund;vbesok;;;;;;;;28;ja;;;;;;Kävlinge;Årskurs 5;;nej;;;
skolbesök;månad;2019;Okt;;kulturenilund;vbesok;;;;;;;;11;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2019;Dec;;kulturenilund;vbesok;;;;;;;;30;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2020;Jan;;kulturenilund;vbesok;;;;;;;;39;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2020;Feb;;kulturenilund;vbesok;;;;;;;;3;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2020;Mar;;kulturenilund;vbesok;;;;;;;;18;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2020;Apr;;kulturenilund;vbesok;;;;;;;;2;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2020;Maj;;kulturenilund;vbesok;;;;;;;;65;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2020;Maj;;kulturenilund;vbesok;;;;;;;;42;ja;;;;;;Staffanstorp;Årskurs 5;;nej;;;
skolbesök;månad;2020;Jun;;kulturenilund;vbesok;;;;;;;;48;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2020;Jul;;kulturenilund;vbesok;;;;;;;;4;ja;;;;;;Helsingborg;Årskurs 5;;nej;;;
skolbesök;månad;2020;Jul;;kulturenilund;vbesok;;;;;;;;1;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2020;Aug;;kulturenilund;vbesok;;;;;;;;60;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2020;Sep;;kulturenilund;vbesok;;;;;;;;6;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2021;Feb;;kulturenilund;vbesok;;;;;;;;31;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2021;Mar;;kulturenilund;vbesok;;;;;;;;6;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2021;Jun;;kulturenilund;vbesok;;;;;;;;10;ja;;;;;;Malmö;Årskurs 5;;nej;;;
skolbesök;månad;2021;Jun;;kulturenilund;vbesok;;;;;;;;55;ja;;;;;;Staffanstorp;Årskurs 5;;nej;;;
skolbesök;månad;2021;Aug;;kulturenilund;vbesok;;;;;;;;54;ja;;;;;;Övrigt;Årskurs 5;;nej;;;
skolbesök;månad;2021;Sep;;kulturenilund;vbesok;;;;;;;;81;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2021;Nov;;kulturenilund;vbesok;;;;;;;;17;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2021;Dec;;kulturenilund;vbesok;;;;;;;;72;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2022;Mar;;kulturenilund;vbesok;;;;;;;;53;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2022;Mar;;kulturenilund;vbesok;;;;;;;;19;ja;;;;;;Simrishamn;Årskurs 5;;nej;;;
skolbesök;månad;2022;Maj;;kulturenilund;vbesok;;;;;;;;12;ja;;;;;;Landskrona;Årskurs 5;;nej;;;
skolbesök;månad;2022;Maj;;kulturenilund;vbesok;;;;;;;;58;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2022;Maj;;kulturenilund;vbesok;;;;;;;;28;ja;;;;;;Malmö;Årskurs 5;;nej;;;
skolbesök;månad;2022;Jun;;kulturenilund;vbesok;;;;;;;;28;ja;;;;;;Eslöv;Årskurs 5;;nej;;;
skolbesök;månad;2022;Jun;;kulturenilund;vbesok;;;;;;;;62;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2022;Jun;;kulturenilund;vbesok;;;;;;;;24;ja;;;;;;Sjöbo;Årskurs 5;;nej;;;
skolbesök;månad;2022;Aug;;kulturenilund;vbesok;;;;;;;;13;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2022;Sep;;kulturenilund;vbesok;;;;;;;;38;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2022;Sep;;kulturenilund;vbesok;;;;;;;;26;ja;;;;;;Malmö;Årskurs 5;;nej;;;
skolbesök;månad;2022;Nov;;kulturenilund;vbesok;;;;;;;;162;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2023;Feb;;kulturenilund;vbesok;;;;;;;;18;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2023;Maj;;kulturenilund;vbesok;;;;;;;;55;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2023;Jun;;kulturenilund;vbesok;;;;;;;;12;ja;;;;;;Malmö;Årskurs 5;;nej;;;
skolbesök;månad;2023;Sep;;kulturenilund;vbesok;;;;;;;;10;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2023;Dec;;kulturenilund;vbesok;;;;;;;;23;ja;;;;;;Höör;Årskurs 5;;nej;;;
skolbesök;månad;2023;Dec;;kulturenilund;vbesok;;;;;;;;8;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2024;Mar;;kulturenilund;vbesok;;;;;;;;1;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2024;Apr;;kulturenilund;vbesok;;;;;;;;1;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2024;Jul;;kulturenilund;vbesok;;;;;;;;2;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2024;Sep;;kulturenilund;vbesok;;;;;;;;85;ja;;;;;;Staffanstorp;Årskurs 5;;nej;;;
skolbesök;månad;2024;Nov;;kulturenilund;vbesok;;;;;;;;59;ja;;;;;;Malmö;Årskurs 5;;nej;;;
skolbesök;månad;2024;Dec;;kulturenilund;vbesok;;;;;;;;33;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2025;Jan;;kulturenilund;vbesok;;;;;;;;29;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2025;Feb;;kulturenilund;vbesok;;;;;;;;24;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2025;Maj;;kulturenilund;vbesok;;;;;;;;30;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2025;Maj;;kulturenilund;vbesok;;;;;;;;12;ja;;;;;;Vellinge;Årskurs 5;;nej;;;
skolbesök;månad;2025;Maj;;kulturenilund;vbesok;;;;;;;;70;ja;;;;;;Övrigt;Årskurs 5;;nej;;;
skolbesök;månad;2025;Jun;;kulturenilund;vbesok;;;;;;;;73;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2025;Jun;;kulturenilund;vbesok;;;;;;;;3;ja;;;;;;Staffanstorp;Årskurs 5;;nej;;;
skolbesök;månad;2025;Jul;;kulturenilund;vbesok;;;;;;;;2;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2025;Aug;;kulturenilund;vbesok;;;;;;;;6;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2025;Sep;;kulturenilund;vbesok;;;;;;;;43;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2025;Okt;;kulturenilund;vbesok;;;;;;;;24;ja;;;;;;Helsingborg;Årskurs 5;;nej;;;
skolbesök;månad;2025;Okt;;kulturenilund;vbesok;;;;;;;;108;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2025;Nov;;kulturenilund;vbesok;;;;;;;;10;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2025;Nov;;kulturenilund;vbesok;;;;;;;;8;ja;;;;;;Malmö;Årskurs 5;;nej;;;
skolbesök;månad;2025;Dec;;kulturenilund;vbesok;;;;;;;;24;ja;;;;;;Eslöv;Årskurs 5;;nej;;;
skolbesök;månad;2025;Dec;;kulturenilund;vbesok;;;;;;;;4;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2026;Jan;;kulturenilund;vbesok;;;;;;;;25;ja;;;;;;Eslöv;Årskurs 5;;nej;;;
skolbesök;månad;2026;Jan;;kulturenilund;vbesok;;;;;;;;97;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2026;Feb;;kulturenilund;vbesok;;;;;;;;16;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2026;Feb;;kulturenilund;vbesok;;;;;;;;74;ja;;;;;;Malmö;Årskurs 5;;nej;;;
skolbesök;månad;2026;Apr;;kulturenilund;vbesok;;;;;;;;30;ja;;;;;;Lund;Årskurs 5;;nej;;;
skolbesök;månad;2018;Nov;;kulturenilund;vbesok;;;;;;;;13;ja;;;;;;Lomma;Årskurs 6;;nej;;;
skolbesök;månad;2018;Nov;;kulturenilund;vbesok;;;;;;;;6;ja;;;;;;Lund;Årskurs 6;;nej;;;
skolbesök;månad;2018;Nov;;kulturenilund;vbesok;;;;;;;;7;ja;;;;;;Malmö;Årskurs 6;;nej;;;
skolbesök;månad;2018;Dec;;kulturenilund;vbesok;;;;;;;;8;ja;;;;;;Lund;Årskurs 6;;nej;;;
skolbesök;månad;2018;Dec;;kulturenilund;vbesok;;;;;;;;63;ja;;;;;;Malmö;Årskurs 6;;nej;;;
skolbesök;månad;2018;Dec;;kulturenilund;vbesok;;;;;;;;30;ja;;;;;;Skurup;Årskurs 6;;nej;;;
skolbesök;månad;2019;Jan;;kulturenilund;vbesok;;;;;;;;40;ja;;;;;;Lund;Årskurs 6;;nej;;;
skolbesök;månad;2019;Jan;;kulturenilund;vbesok;;;;;;;;44;ja;;;;;;Ystad;Årskurs 6;;nej;;;
skolbesök;månad;2019;Feb;;kulturenilund;vbesok;;;;;;;;5;ja;;;;;;Lund;Årskurs 6;;nej;;;
skolbesök;månad;2019;Mar;;kulturenilund;vbesok;;;;;;;;11;ja;;;;;;Lund;Årskurs 6;;nej;;;
skolbesök;månad;2019;Apr;;kulturenilund;vbesok;;;;;;;;6;ja;;;;;;Lund;Årskurs 6;;nej;;;
skolbesök;månad;2019;Maj;;kulturenilund;vbesok;;;;;;;;6;ja;;;;;;Eslöv;Årskurs 6;;nej;;;
skolbesök;månad;2019;Maj;;kulturenilund;vbesok;;;;;;;;15;ja;;;;;;Helsingborg;Årskurs 6;;nej;;;
skolbesök;månad;2019;Maj;;kulturenilund;vbesok;;;;;;;;84;ja;;;;;;Lomma;Årskurs 6;;nej;;;
skolbesök;månad;2019;Maj;;kulturenilund;vbesok;;;;;;;;49;ja;;;;;;Malmö;Årskurs 6;;nej;;;
skolbesök;månad;2019;Maj;;kulturenilund;vbesok;;;;;;;;16;ja;;;;;;Staffanstorp;Årskurs 6;;nej;;;
skolbesök;månad;2019;Aug;;kulturenilund;vbesok;;;;;;;;13;ja;;;;;;Lund;Årskurs 6;;nej;;;
skolbesök;månad;2019;Dec;;kulturenilund;vbesok;;;;;;;;25;ja;;;;;;Lund;Årskurs 6;;nej;;;
skolbesök;månad;2020;Feb;;kulturenilund;vbesok;;;;;;;;15;ja;;;;;;Lund;Årskurs 6;;nej;;;
skolbesök;månad;2020;Mar;;kulturenilund;vbesok;;;;;;;;20;ja;;;;;;Lund;Årskurs 6;;nej;;;
skolbesök;månad;2020;Jun;;kulturenilund;vbesok;;;;;;;;2;ja;;;;;;Lund;Årskurs 6;;nej;;;
skolbesök;månad;2020;Jul;;kulturenilund;vbesok;;;;;;;;4;ja;;;;;;Lund;Årskurs 6;;nej;;;
skolbesök;månad;2020;Sep;;kulturenilund;vbesok;;;;;;;;26;ja;;;;;;Malmö;Årskurs 6;;nej;;;
skolbesök;månad;2020;Dec;;kulturenilund;vbesok;;;;;;;;35;ja;;;;;;Lund;Årskurs 6;;nej;;;
skolbesök;månad;2021;Mar;;kulturenilund;vbesok;;;;;;;;6;ja;;;;;;Lund;Årskurs 6;;nej;;;
