år;månad;besöksmål;typ;kategori;antal
2018;apr;medicinhistoriska;kombinerat;total;328
2018;apr;norlindmuseet;kombinerat;total;0
2018;maj;kulturenilund;verksamhet;vuxen;1484
2018;maj;kulturenilund;verksamhet;barn;1008
2018;maj;kulturenilund;verksamhet;fri-vuxen;212
2018;maj;kulturenilund;verksamhet;konferens;709
2018;maj;kulturenilund;verksamhet;medlem;669
2018;maj;kulturenilund;verksamhet;pensionär;701
2018;maj;kulturenilund;verksamhet;rabatt;348
2018;maj;kulturenilund;verksamhet;student;340
2018;maj;kulturenilund;anläggning;total;21369
2018;maj;kulturensostarp;kombinerat;total;4629
2018;maj;livetsmuseum;kombinerat;total;993
2018;maj;hokeriet;kombinerat;total;545
2018;maj;tegnermuseet;kombinerat;total;8
2018;maj;bosjokloster;kombinerat;total;20
2018;maj;medicinhistoriska;kombinerat;total;307
2018;maj;norlindmuseet;kombinerat;total;87
2018;jun;kulturenilund;verksamhet;vuxen;2294
2018;jun;kulturenilund;verksamhet;barn;2351
2018;jun;kulturenilund;verksamhet;fri-vuxen;1814
2018;jun;kulturenilund;verksamhet;konferens;732
2018;jun;kulturenilund;verksamhet;medlem;955
2018;jun;kulturenilund;verksamhet;pensionär;1090
2018;jun;kulturenilund;verksamhet;rabatt;332
2018;jun;kulturenilund;verksamhet;student;605
2018;jun;kulturenilund;anläggning;total;15961
2018;jun;kulturensostarp;kombinerat;total;3861
2018;jun;livetsmuseum;kombinerat;total;497
2018;jun;hokeriet;kombinerat;total;396
2018;jun;tegnermuseet;kombinerat;total;31
2018;jun;bosjokloster;kombinerat;total;20
2018;jun;medicinhistoriska;kombinerat;total;109
2018;jun;norlindmuseet;kombinerat;total;115
2018;jul;kulturenilund;verksamhet;vuxen;3256
2018;jul;kulturenilund;verksamhet;barn;2564
2018;jul;kulturenilund;verksamhet;fri-vuxen;1164
2018;jul;kulturenilund;verksamhet;konferens;106
2018;jul;kulturenilund;verksamhet;medlem;914
2018;jul;kulturenilund;verksamhet;pensionär;1310
2018;jul;kulturenilund;verksamhet;rabatt;290
2018;jul;kulturenilund;verksamhet;student;463
2018;jul;kulturenilund;anläggning;total;13513
2018;jul;kulturensostarp;kombinerat;total;3063
2018;jul;livetsmuseum;kombinerat;total;40
2018;jul;hokeriet;kombinerat;total;0
2018;jul;tegnermuseet;kombinerat;total;14
2018;jul;bosjokloster;kombinerat;total;20
2018;jul;medicinhistoriska;kombinerat;total;10
2018;jul;norlindmuseet;kombinerat;total;321
2018;aug;kulturenilund;verksamhet;vuxen;2885
2018;aug;kulturenilund;verksamhet;barn;1979
2018;aug;kulturenilund;verksamhet;fri-vuxen;1173
2018;aug;kulturenilund;verksamhet;konferens;105
2018;aug;kulturenilund;verksamhet;medlem;711
2018;aug;kulturenilund;verksamhet;pensionär;1080
2018;aug;kulturenilund;verksamhet;rabatt;391
2018;aug;kulturenilund;verksamhet;student;568
2018;aug;kulturenilund;anläggning;total;13177
2018;aug;kulturensostarp;kombinerat;total;3316
2018;aug;livetsmuseum;kombinerat;total;944
2018;aug;hokeriet;kombinerat;total;256
2018;aug;tegnermuseet;kombinerat;total;35
2018;aug;bosjokloster;kombinerat;total;20
2018;aug;medicinhistoriska;kombinerat;total;212
2018;aug;norlindmuseet;kombinerat;total;293
2018;sep;kulturenilund;verksamhet;vuxen;1202
2018;sep;kulturenilund;verksamhet;barn;1553
2018;sep;kulturenilund;verksamhet;fri-vuxen;2015
2018;sep;kulturenilund;verksamhet;konferens;1029
2018;sep;kulturenilund;verksamhet;medlem;642
2018;sep;kulturenilund;verksamhet;pensionär;477
2018;sep;kulturenilund;verksamhet;rabatt;212
2018;sep;kulturenilund;verksamhet;student;311
2018;sep;kulturenilund;anläggning;total;12442
2018;sep;kulturensostarp;kombinerat;total;1972
2018;sep;livetsmuseum;kombinerat;total;915
2018;sep;hokeriet;kombinerat;total;1050
2018;sep;tegnermuseet;kombinerat;total;383
2018;sep;bosjokloster;kombinerat;total;20
2018;sep;medicinhistoriska;kombinerat;total;263
2018;sep;norlindmuseet;kombinerat;total;136
2018;okt;kulturenilund;verksamhet;vuxen;1460
2018;okt;kulturenilund;verksamhet;barn;1432
2018;okt;kulturenilund;verksamhet;fri-vuxen;374
2018;okt;kulturenilund;verksamhet;konferens;593
2018;okt;kulturenilund;verksamhet;medlem;605
2018;okt;kulturenilund;verksamhet;pensionär;558
2018;okt;kulturenilund;verksamhet;rabatt;100
2018;okt;kulturenilund;verksamhet;student;416
2018;okt;kulturenilund;anläggning;total;9235
2018;okt;kulturensostarp;kombinerat;total;1627
2018;okt;livetsmuseum;kombinerat;total;723
2018;okt;hokeriet;kombinerat;total;410
2018;okt;tegnermuseet;kombinerat;total;202
2018;okt;bosjokloster;kombinerat;total;20
2018;okt;medicinhistoriska;kombinerat;total;138
2018;okt;norlindmuseet;kombinerat;total;0
2018;nov;kulturenilund;verksamhet;vuxen;1669
2018;nov;kulturenilund;verksamhet;barn;1197
2018;nov;kulturenilund;verksamhet;fri-vuxen;243
2018;nov;kulturenilund;verksamhet;konferens;208
2018;nov;kulturenilund;verksamhet;medlem;681
2018;nov;kulturenilund;verksamhet;pensionär;665
2018;nov;kulturenilund;verksamhet;rabatt;70
2018;nov;kulturenilund;verksamhet;student;1118
2018;nov;kulturenilund;anläggning;total;8044
2018;nov;kulturensostarp;kombinerat;total;1907
2018;nov;livetsmuseum;kombinerat;total;936
2018;nov;hokeriet;kombinerat;total;402
2018;nov;tegnermuseet;kombinerat;total;0
2018;nov;bosjokloster;kombinerat;total;20
2018;nov;medicinhistoriska;kombinerat;total;275
2018;nov;norlindmuseet;kombinerat;total;0
2018;dec;kulturenilund;verksamhet;vuxen;4515
2018;dec;kulturenilund;verksamhet;barn;1822
2018;dec;kulturenilund;verksamhet;fri-vuxen;566
2018;dec;kulturenilund;verksamhet;konferens;7
2018;dec;kulturenilund;verksamhet;medlem;794
2018;dec;kulturenilund;verksamhet;pensionär;1231
2018;dec;kulturenilund;verksamhet;rabatt;246
2018;dec;kulturenilund;verksamhet;student;1930
2018;dec;kulturenilund;anläggning;total;9020
2018;dec;kulturensostarp;kombinerat;total;2389
2018;dec;livetsmuseum;kombinerat;total;457
2018;dec;hokeriet;kombinerat;total;802
2018;dec;tegnermuseet;kombinerat;total;40
2018;dec;bosjokloster;kombinerat;total;20
2018;dec;medicinhistoriska;kombinerat;total;172
2018;dec;norlindmuseet;kombinerat;total;408
2019;jan;kulturenilund;verksamhet;vuxen;926
2019;jan;kulturenilund;verksamhet;barn;830
2019;jan;kulturenilund;verksamhet;fri-vuxen;111
2019;jan;kulturenilund;verksamhet;konferens;130
2019;jan;kulturenilund;verksamhet;medlem;382
2019;jan;kulturenilund;verksamhet;pensionär;444
2019;jan;kulturenilund;verksamhet;rabatt;48
2019;jan;kulturenilund;verksamhet;student;240
2019;jan;kulturenilund;anläggning;total;6320
2019;jan;kulturensostarp;kombinerat;total;194
2019;jan;livetsmuseum;kombinerat;total;839
2019;jan;hokeriet;kombinerat;total;296
2019;jan;tegnermuseet;kombinerat;total;8
2019;jan;bosjokloster;kombinerat;total;20
2019;jan;medicinhistoriska;kombinerat;total;192
2019;jan;norlindmuseet;kombinerat;total;0
2019;feb;kulturenilund;verksamhet;vuxen;1855
2019;feb;kulturenilund;verksamhet;barn;1950
2019;feb;kulturenilund;verksamhet;fri-vuxen;141
2019;feb;kulturenilund;verksamhet;konferens;325
2019;feb;kulturenilund;verksamhet;medlem;712
2019;feb;kulturenilund;verksamhet;pensionär;431
2019;feb;kulturenilund;verksamhet;rabatt;98
2019;feb;kulturenilund;verksamhet;student;313
2019;feb;kulturenilund;anläggning;total;12772
2019;feb;kulturensostarp;kombinerat;total;238
2019;feb;livetsmuseum;kombinerat;total;1380
2019;feb;hokeriet;kombinerat;total;516
2019;feb;tegnermuseet;kombinerat;total;15
2019;feb;bosjokloster;kombinerat;total;20
2019;feb;medicinhistoriska;kombinerat;total;197
2019;feb;norlindmuseet;kombinerat;total;0
2019;mar;kulturenilund;verksamhet;vuxen;1423
2019;mar;kulturenilund;verksamhet;barn;1626
2019;mar;kulturenilund;verksamhet;fri-vuxen;148
2019;mar;kulturenilund;verksamhet;konferens;696
2019;mar;kulturenilund;verksamhet;medlem;640
2019;mar;kulturenilund;verksamhet;pensionär;429
2019;mar;kulturenilund;verksamhet;rabatt;157
2019;mar;kulturenilund;verksamhet;student;368
2019;mar;kulturenilund;anläggning;total;12382
2019;mar;kulturensostarp;kombinerat;total;1161
2019;mar;livetsmuseum;kombinerat;total;1150
2019;mar;hokeriet;kombinerat;total;687
2019;mar;tegnermuseet;kombinerat;total;31
2019;mar;bosjokloster;kombinerat;total;20
2019;mar;medicinhistoriska;kombinerat;total;190
2019;mar;norlindmuseet;kombinerat;total;0
2019;apr;kulturenilund;verksamhet;vuxen;1593
2019;apr;kulturenilund;verksamhet;barn;1889
2019;apr;kulturenilund;verksamhet;fri-vuxen;130
2019;apr;kulturenilund;verksamhet;konferens;495
2019;apr;kulturenilund;verksamhet;medlem;601
2019;apr;kulturenilund;verksamhet;pensionär;441
2019;apr;kulturenilund;verksamhet;rabatt;211
2019;apr;kulturenilund;verksamhet;student;356
2019;apr;kulturenilund;anläggning;total;15872
2019;apr;kulturensostarp;kombinerat;total;1920
2019;apr;livetsmuseum;kombinerat;total;991
2019;apr;hokeriet;kombinerat;total;568
2019;apr;tegnermuseet;kombinerat;total;9
2019;apr;bosjokloster;kombinerat;total;20
2019;apr;medicinhistoriska;kombinerat;total;376
2019;apr;norlindmuseet;kombinerat;total;343
2019;maj;kulturenilund;verksamhet;vuxen;1506
2019;maj;kulturenilund;verksamhet;barn;1283
2019;maj;kulturenilund;verksamhet;fri-vuxen;423
2019;maj;kulturenilund;verksamhet;konferens;672
2019;maj;kulturenilund;verksamhet;medlem;665
2019;maj;kulturenilund;verksamhet;pensionär;711
2019;maj;kulturenilund;verksamhet;rabatt;414
2019;maj;kulturenilund;verksamhet;student;347
2019;maj;kulturenilund;anläggning;total;17343
2019;maj;kulturensostarp;kombinerat;total;4235
2019;maj;livetsmuseum;kombinerat;total;1352
2019;maj;hokeriet;kombinerat;total;532
2019;maj;tegnermuseet;kombinerat;total;10
2019;maj;bosjokloster;kombinerat;total;20
2019;maj;medicinhistoriska;kombinerat;total;286
2019;maj;norlindmuseet;kombinerat;total;104
2019;jun;kulturenilund;verksamhet;vuxen;2746
2019;jun;kulturenilund;verksamhet;barn;2811
2019;jun;kulturenilund;verksamhet;fri-vuxen;2338
2019;jun;kulturenilund;verksamhet;konferens;389
2019;jun;kulturenilund;verksamhet;medlem;1068
2019;jun;kulturenilund;verksamhet;pensionär;1621
2019;jun;kulturenilund;verksamhet;rabatt;412
2019;jun;kulturenilund;verksamhet;student;696
2019;jun;kulturenilund;anläggning;total;24616
2019;jun;kulturensostarp;kombinerat;total;3678
2019;jun;livetsmuseum;kombinerat;total;584
2019;jun;hokeriet;kombinerat;total;387
2019;jun;tegnermuseet;kombinerat;total;28
2019;jun;bosjokloster;kombinerat;total;20
2019;jun;medicinhistoriska;kombinerat;total;77
2019;jun;norlindmuseet;kombinerat;total;80
2019;jul;kulturenilund;verksamhet;vuxen;4927
2019;jul;kulturenilund;verksamhet;barn;3343
2019;jul;kulturenilund;verksamhet;fri-vuxen;712
2019;jul;kulturenilund;verksamhet;konferens;0
2019;jul;kulturenilund;verksamhet;medlem;985
2019;jul;kulturenilund;verksamhet;pensionär;3281
2019;jul;kulturenilund;verksamhet;rabatt;417
2019;jul;kulturenilund;verksamhet;student;542
2019;jul;kulturenilund;anläggning;total;23501
2019;jul;kulturensostarp;kombinerat;total;3364
2019;jul;livetsmuseum;kombinerat;total;164
2019;jul;hokeriet;kombinerat;total;0
2019;jul;tegnermuseet;kombinerat;total;14
2019;jul;bosjokloster;kombinerat;total;20
2019;jul;medicinhistoriska;kombinerat;total;0
2019;jul;norlindmuseet;kombinerat;total;318
2019;aug;kulturenilund;verksamhet;vuxen;3066
2019;aug;kulturenilund;verksamhet;barn;2075
2019;aug;kulturenilund;verksamhet;fri-vuxen;506
2019;aug;kulturenilund;verksamhet;konferens;215
2019;aug;kulturenilund;verksamhet;medlem;758
2019;aug;kulturenilund;verksamhet;pensionär;2405
2019;aug;kulturenilund;verksamhet;rabatt;496
2019;aug;kulturenilund;verksamhet;student;474
2019;aug;kulturenilund;anläggning;total;19721
2019;aug;kulturensostarp;kombinerat;total;3025
2019;aug;livetsmuseum;kombinerat;total;1210
2019;aug;hokeriet;kombinerat;total;344
2019;aug;tegnermuseet;kombinerat;total;36
2019;aug;bosjokloster;kombinerat;total;20
2019;aug;medicinhistoriska;kombinerat;total;195
2019;aug;norlindmuseet;kombinerat;total;256
2019;sep;kulturenilund;verksamhet;vuxen;1436
2019;sep;kulturenilund;verksamhet;barn;1543
2019;sep;kulturenilund;verksamhet;fri-vuxen;2675
2019;sep;kulturenilund;verksamhet;konferens;643
2019;sep;kulturenilund;verksamhet;medlem;557
2019;sep;kulturenilund;verksamhet;pensionär;1319
2019;sep;kulturenilund;verksamhet;rabatt;345
2019;sep;kulturenilund;verksamhet;student;319
2019;sep;kulturenilund;anläggning;total;18165
2019;sep;kulturensostarp;kombinerat;total;1984
2019;sep;livetsmuseum;kombinerat;total;897
2019;sep;hokeriet;kombinerat;total;847
2019;sep;tegnermuseet;kombinerat;total;160
2019;sep;bosjokloster;kombinerat;total;20
2019;sep;medicinhistoriska;kombinerat;total;311
2019;sep;norlindmuseet;kombinerat;total;186
2019;okt;kulturenilund;verksamhet;vuxen;2194
2019;okt;kulturenilund;verksamhet;barn;1932
2019;okt;kulturenilund;verksamhet;fri-vuxen;492
2019;okt;kulturenilund;verksamhet;konferens;624
2019;okt;kulturenilund;verksamhet;medlem;618
2019;okt;kulturenilund;verksamhet;pensionär;1220
2019;okt;kulturenilund;verksamhet;rabatt;241
2019;okt;kulturenilund;verksamhet;student;338
2019;okt;kulturenilund;anläggning;total;14324
2019;okt;kulturensostarp;kombinerat;total;1303
2019;okt;livetsmuseum;kombinerat;total;1587
2019;okt;hokeriet;kombinerat;total;535
2019;okt;tegnermuseet;kombinerat;total;265
2019;okt;bosjokloster;kombinerat;total;20
2019;okt;medicinhistoriska;kombinerat;total;219
2019;okt;norlindmuseet;kombinerat;total;75
2019;nov;kulturenilund;verksamhet;vuxen;2691
2019;nov;kulturenilund;verksamhet;barn;2060
2019;nov;kulturenilund;verksamhet;fri-vuxen;624
2019;nov;kulturenilund;verksamhet;konferens;173
2019;nov;kulturenilund;verksamhet;medlem;1186
2019;nov;kulturenilund;verksamhet;pensionär;1147
2019;nov;kulturenilund;verksamhet;rabatt;186
2019;nov;kulturenilund;verksamhet;student;1194
2019;nov;kulturenilund;anläggning;total;13417
2019;nov;kulturensostarp;kombinerat;total;2057
2019;nov;livetsmuseum;kombinerat;total;969
2019;nov;hokeriet;kombinerat;total;602
2019;nov;tegnermuseet;kombinerat;total;16
2019;nov;bosjokloster;kombinerat;total;20
2019;nov;medicinhistoriska;kombinerat;total;360
2019;nov;norlindmuseet;kombinerat;total;0
2019;dec;kulturenilund;verksamhet;vuxen;3674
2019;dec;kulturenilund;verksamhet;barn;3065
2019;dec;kulturenilund;verksamhet;fri-vuxen;595
2019;dec;kulturenilund;verksamhet;konferens;393
2019;dec;kulturenilund;verksamhet;medlem;1983
2019;dec;kulturenilund;verksamhet;pensionär;1086
2019;dec;kulturenilund;verksamhet;rabatt;240
2019;dec;kulturenilund;verksamhet;student;1463
2019;dec;kulturenilund;anläggning;total;14753
2019;dec;kulturensostarp;kombinerat;total;2261
2019;dec;livetsmuseum;kombinerat;total;797
2019;dec;hokeriet;kombinerat;total;0
2019;dec;tegnermuseet;kombinerat;total;0
2019;dec;bosjokloster;kombinerat;total;20
2019;dec;medicinhistoriska;kombinerat;total;121
2019;dec;norlindmuseet;kombinerat;total;0
2020;jan;kulturenilund;verksamhet;vuxen;1135
2020;jan;kulturenilund;verksamhet;barn;919
2020;jan;kulturenilund;verksamhet;fri-vuxen;90
2020;jan;kulturenilund;verksamhet;konferens;241
2020;jan;kulturenilund;verksamhet;medlem;411
2020;jan;kulturenilund;verksamhet;pensionär;679
2020;jan;kulturenilund;verksamhet;rabatt;111
2020;jan;kulturenilund;verksamhet;student;234
2020;jan;kulturenilund;anläggning;total;6483
2020;jan;kulturensostarp;kombinerat;total;128
2020;jan;livetsmuseum;kombinerat;total;994
2020;jan;hokeriet;kombinerat;total;167
2020;jan;tegnermuseet;kombinerat;total;7
2020;jan;bosjokloster;kombinerat;total;20
2020;jan;medicinhistoriska;kombinerat;total;150
2020;jan;norlindmuseet;kombinerat;total;0
2020;feb;kulturenilund;verksamhet;vuxen;2505
2020;feb;kulturenilund;verksamhet;barn;2532
2020;feb;kulturenilund;verksamhet;fri-vuxen;250
2020;feb;kulturenilund;verksamhet;konferens;706
2020;feb;kulturenilund;verksamhet;medlem;818
2020;feb;kulturenilund;verksamhet;pensionär;1217
2020;feb;kulturenilund;verksamhet;rabatt;117
2020;feb;kulturenilund;verksamhet;student;262
2020;feb;kulturenilund;anläggning;total;10875
2020;feb;kulturensostarp;kombinerat;total;435
2020;feb;livetsmuseum;kombinerat;total;1284
2020;feb;hokeriet;kombinerat;total;507
2020;feb;tegnermuseet;kombinerat;total;8
2020;feb;bosjokloster;kombinerat;total;20
2020;feb;medicinhistoriska;kombinerat;total;267
2020;feb;norlindmuseet;kombinerat;total;0
2020;mar;kulturenilund;verksamhet;vuxen;460
2020;mar;kulturenilund;verksamhet;barn;516
2020;mar;kulturenilund;verksamhet;fri-vuxen;77
2020;mar;kulturenilund;verksamhet;konferens;193
2020;mar;kulturenilund;verksamhet;medlem;283
2020;mar;kulturenilund;verksamhet;pensionär;182
2020;mar;kulturenilund;verksamhet;rabatt;28
2020;mar;kulturenilund;verksamhet;student;136
2020;mar;kulturenilund;anläggning;total;4578
2020;mar;kulturensostarp;kombinerat;total;765
2020;mar;livetsmuseum;kombinerat;total;488
2020;mar;hokeriet;kombinerat;total;167
2020;mar;tegnermuseet;kombinerat;total;5
2020;mar;bosjokloster;kombinerat;total;20
2020;mar;medicinhistoriska;kombinerat;total;163
2020;mar;norlindmuseet;kombinerat;total;0
2020;apr;kulturenilund;verksamhet;vuxen;234
2020;apr;kulturenilund;verksamhet;barn;329
2020;apr;kulturenilund;verksamhet;fri-vuxen;111
2020;apr;kulturenilund;verksamhet;konferens;0
2020;apr;kulturenilund;verksamhet;medlem;307
2020;apr;kulturenilund;verksamhet;pensionär;37
2020;apr;kulturenilund;verksamhet;rabatt;20
2020;apr;kulturenilund;verksamhet;student;60
2020;apr;kulturenilund;anläggning;total;2282
2020;apr;kulturensostarp;kombinerat;total;1404
2020;apr;livetsmuseum;kombinerat;total;144
2020;apr;hokeriet;kombinerat;total;0
2020;apr;tegnermuseet;kombinerat;total;4
2020;apr;bosjokloster;kombinerat;total;20
2020;apr;medicinhistoriska;kombinerat;total;13
2020;apr;norlindmuseet;kombinerat;total;23
2020;maj;kulturenilund;verksamhet;vuxen;391
2020;maj;kulturenilund;verksamhet;barn;607
2020;maj;kulturenilund;verksamhet;fri-vuxen;213
2020;maj;kulturenilund;verksamhet;konferens;1
2020;maj;kulturenilund;verksamhet;medlem;465
2020;maj;kulturenilund;verksamhet;pensionär;100
2020;maj;kulturenilund;verksamhet;rabatt;50
2020;maj;kulturenilund;verksamhet;student;116
2020;maj;kulturenilund;anläggning;total;3610
2020;maj;kulturensostarp;kombinerat;total;2668
2020;maj;livetsmuseum;kombinerat;total;72
2020;maj;hokeriet;kombinerat;total;56
2020;maj;tegnermuseet;kombinerat;total;3
2020;maj;bosjokloster;kombinerat;total;20
2020;maj;medicinhistoriska;kombinerat;total;20
2020;maj;norlindmuseet;kombinerat;total;163
2020;jun;kulturenilund;verksamhet;vuxen;574
2020;jun;kulturenilund;verksamhet;barn;1099
2020;jun;kulturenilund;verksamhet;fri-vuxen;119
2020;jun;kulturenilund;verksamhet;konferens;0
2020;jun;kulturenilund;verksamhet;medlem;731
2020;jun;kulturenilund;verksamhet;pensionär;152
2020;jun;kulturenilund;verksamhet;rabatt;56
2020;jun;kulturenilund;verksamhet;student;135
2020;jun;kulturenilund;anläggning;total;4667
2020;jun;kulturensostarp;kombinerat;total;1879
2020;jun;livetsmuseum;kombinerat;total;227
2020;jun;hokeriet;kombinerat;total;0
2020;jun;tegnermuseet;kombinerat;total;1
2020;jun;bosjokloster;kombinerat;total;20
2020;jun;medicinhistoriska;kombinerat;total;21
2020;jun;norlindmuseet;kombinerat;total;98
2020;jul;kulturenilund;verksamhet;vuxen;3473
2020;jul;kulturenilund;verksamhet;barn;3128
2020;jul;kulturenilund;verksamhet;fri-vuxen;437
2020;jul;kulturenilund;verksamhet;konferens;0
2020;jul;kulturenilund;verksamhet;medlem;1118
2020;jul;kulturenilund;verksamhet;pensionär;581
2020;jul;kulturenilund;verksamhet;rabatt;82
2020;jul;kulturenilund;verksamhet;student;368
2020;jul;kulturenilund;anläggning;total;12983
2020;jul;kulturensostarp;kombinerat;total;4373
2020;jul;livetsmuseum;kombinerat;total;0
2020;jul;hokeriet;kombinerat;total;0
2020;jul;tegnermuseet;kombinerat;total;25
2020;jul;bosjokloster;kombinerat;total;20
2020;jul;medicinhistoriska;kombinerat;total;585
2020;jul;norlindmuseet;kombinerat;total;347
2020;aug;kulturenilund;verksamhet;vuxen;1434
2020;aug;kulturenilund;verksamhet;barn;1247
2020;aug;kulturenilund;verksamhet;fri-vuxen;139
2020;aug;kulturenilund;verksamhet;konferens;76
2020;aug;kulturenilund;verksamhet;medlem;793
2020;aug;kulturenilund;verksamhet;pensionär;391
2020;aug;kulturenilund;verksamhet;rabatt;204
2020;aug;kulturenilund;verksamhet;student;315
2020;aug;kulturenilund;anläggning;total;6522
2020;aug;kulturensostarp;kombinerat;total;2736
2020;aug;livetsmuseum;kombinerat;total;235
2020;aug;hokeriet;kombinerat;total;0
2020;aug;tegnermuseet;kombinerat;total;28
2020;aug;bosjokloster;kombinerat;total;20
2020;aug;medicinhistoriska;kombinerat;total;236
2020;aug;norlindmuseet;kombinerat;total;207
2020;sep;kulturenilund;verksamhet;vuxen;793
2020;sep;kulturenilund;verksamhet;barn;748
2020;sep;kulturenilund;verksamhet;fri-vuxen;196
2020;sep;kulturenilund;verksamhet;konferens;25
2020;sep;kulturenilund;verksamhet;medlem;643
2020;sep;kulturenilund;verksamhet;pensionär;362
2020;sep;kulturenilund;verksamhet;rabatt;68
2020;sep;kulturenilund;verksamhet;student;189
2020;sep;kulturenilund;anläggning;total;7732
2020;sep;kulturensostarp;kombinerat;total;1876
2020;sep;livetsmuseum;kombinerat;total;498
2020;sep;hokeriet;kombinerat;total;117
2020;sep;tegnermuseet;kombinerat;total;4
2020;sep;bosjokloster;kombinerat;total;20
2020;sep;medicinhistoriska;kombinerat;total;107
2020;sep;norlindmuseet;kombinerat;total;140
2020;okt;kulturenilund;verksamhet;vuxen;1773
2020;okt;kulturenilund;verksamhet;barn;1577
2020;okt;kulturenilund;verksamhet;fri-vuxen;282
2020;okt;kulturenilund;verksamhet;konferens;30
2020;okt;kulturenilund;verksamhet;medlem;802
2020;okt;kulturenilund;verksamhet;pensionär;754
2020;okt;kulturenilund;verksamhet;rabatt;148
2020;okt;kulturenilund;verksamhet;student;362
2020;okt;kulturenilund;anläggning;total;8889
2020;okt;kulturensostarp;kombinerat;total;1766
2020;okt;livetsmuseum;kombinerat;total;608
2020;okt;hokeriet;kombinerat;total;175
2020;okt;tegnermuseet;kombinerat;total;135
2020;okt;bosjokloster;kombinerat;total;20
2020;nov;kulturenilund;verksamhet;vuxen;326
2020;nov;kulturenilund;verksamhet;barn;298
2020;nov;kulturenilund;verksamhet;fri-vuxen;59
2020;nov;kulturenilund;verksamhet;konferens;0
2020;nov;kulturenilund;verksamhet;medlem;397
2020;nov;kulturenilund;verksamhet;pensionär;131
2020;nov;kulturenilund;verksamhet;rabatt;41
2020;nov;kulturenilund;verksamhet;student;124
2020;nov;kulturenilund;anläggning;total;3744
2020;nov;kulturensostarp;kombinerat;total;1316
2020;nov;livetsmuseum;kombinerat;total;79
2020;nov;hokeriet;kombinerat;total;0
2020;nov;tegnermuseet;kombinerat;total;0
2020;nov;bosjokloster;kombinerat;total;20
2020;dec;kulturenilund;verksamhet;vuxen;181
2020;dec;kulturenilund;verksamhet;barn;310
2020;dec;kulturenilund;verksamhet;fri-vuxen;39
2020;dec;kulturenilund;verksamhet;konferens;0
2020;dec;kulturenilund;verksamhet;medlem;361
2020;dec;kulturenilund;verksamhet;pensionär;47
2020;dec;kulturenilund;verksamhet;rabatt;5
2020;dec;kulturenilund;verksamhet;student;66
2020;dec;kulturenilund;anläggning;total;3855
2020;dec;kulturensostarp;kombinerat;total;772
2020;dec;livetsmuseum;kombinerat;total;71
2020;dec;hokeriet;kombinerat;total;25
2020;dec;tegnermuseet;kombinerat;total;0
2020;dec;bosjokloster;kombinerat;total;20
2021;jan;kulturenilund;verksamhet;vuxen;81
2021;jan;kulturenilund;verksamhet;barn;561
2021;jan;kulturenilund;verksamhet;fri-vuxen;1015
2021;jan;kulturenilund;verksamhet;konferens;0
2021;jan;kulturenilund;verksamhet;medlem;92
2021;jan;kulturenilund;verksamhet;pensionär;22
2021;jan;kulturenilund;verksamhet;rabatt;2
2021;jan;kulturenilund;verksamhet;student;19
2021;jan;kulturenilund;anläggning;total;2944
2021;jan;kulturensostarp;kombinerat;total;306
2021;jan;livetsmuseum;kombinerat;total;0
2021;jan;hokeriet;kombinerat;total;0
2021;jan;tegnermuseet;kombinerat;total;0
2021;jan;bosjokloster;kombinerat;total;20
2021;feb;kulturenilund;verksamhet;vuxen;517
2021;feb;kulturenilund;verksamhet;barn;542
2021;feb;kulturenilund;verksamhet;fri-vuxen;57
2021;feb;kulturenilund;verksamhet;konferens;0
2021;feb;kulturenilund;verksamhet;medlem;402
2021;feb;kulturenilund;verksamhet;pensionär;205
2021;feb;kulturenilund;verksamhet;rabatt;22
2021;feb;kulturenilund;verksamhet;student;125
2021;feb;kulturenilund;anläggning;total;2801
2021;feb;kulturensostarp;kombinerat;total;322
2021;feb;livetsmuseum;kombinerat;total;0
2021;feb;hokeriet;kombinerat;total;0
2021;feb;tegnermuseet;kombinerat;total;0
2021;feb;bosjokloster;kombinerat;total;20
2021;mar;kulturenilund;verksamhet;vuxen;278
2021;mar;kulturenilund;verksamhet;barn;449
2021;mar;kulturenilund;verksamhet;fri-vuxen;25
2021;mar;kulturenilund;verksamhet;konferens;0
2021;mar;kulturenilund;verksamhet;medlem;340
2021;mar;kulturenilund;verksamhet;pensionär;49
2021;mar;kulturenilund;verksamhet;rabatt;4
2021;mar;kulturenilund;verksamhet;student;94
2021;mar;kulturenilund;anläggning;total;2702
2021;mar;kulturensostarp;kombinerat;total;563
2021;mar;livetsmuseum;kombinerat;total;15
2021;mar;hokeriet;kombinerat;total;0
2021;mar;tegnermuseet;kombinerat;total;0
2021;mar;bosjokloster;kombinerat;total;20
2021;apr;kulturenilund;verksamhet;vuxen;546
2021;apr;kulturenilund;verksamhet;barn;618
2021;apr;kulturenilund;verksamhet;fri-vuxen;105
2021;apr;kulturenilund;verksamhet;konferens;0
2021;apr;kulturenilund;verksamhet;medlem;489
2021;apr;kulturenilund;verksamhet;pensionär;125
2021;apr;kulturenilund;verksamhet;rabatt;13
2021;apr;kulturenilund;verksamhet;student;178
2021;apr;kulturenilund;anläggning;total;3688
2021;apr;kulturensostarp;kombinerat;total;1374
2021;apr;livetsmuseum;kombinerat;total;0
2021;apr;hokeriet;kombinerat;total;0
2021;apr;tegnermuseet;kombinerat;total;0
2021;apr;bosjokloster;kombinerat;total;20
